Atom type,Coordinate-X,Coordinate-Y,Coordinate-Z,Mulliken charges,NPA charges,NMR Shielding
1,1.88962,-2.28082,0.244,0.138806,0.19612,29.0575500000
6,2.69888,-0.26668,0.38167,-0.302557,-0.42183,159.1967500000
1,3.73047,-0.54037,0.12913,0.136873,0.21082,30.2543000000
1,2.61184,-0.26814,1.47522,0.145533,0.20463,29.9610000000
6,2.33799,1.11553,-0.16991,-0.170066,-0.22429,137.6849000000
1,2.6761,1.19386,-1.21632,0.129286,0.18135,28.4666000000
1,2.887,1.89336,0.37803,0.130348,0.19431,28.3452000000
7,0.92031,1.42554,-0.10634,-0.368682,-0.56949,35.2411000000
6,-1.62146,2.23607,0.03284,-0.334233,-0.39400,145.6383000000
1,-1.62838,2.55587,-1.02141,0.142681,0.18005,29.5334000000
1,-0.88589,2.84265,0.5588,0.167633,0.23487,27.9775000000
1,-2.6165,2.40536,0.45841,0.125789,0.18636,30.0407000000
8,1.38868,-1.02349,0.,-0.114654,-0.23910,-148.8751000000
7,2.6741,-0.50166,0.,-0.091417,-0.09076,-239.2584000000
6,2.52619,0.80581,0.,-0.073437,-0.04933,11.1310000000
6,1.16054,1.18939,0.,-0.179449,-0.31088,60.9671000000
6,0.50098,-0.00674,0.,0.162769,0.18764,-0.7123000000
1,3.40891,1.43258,0.,0.162899,0.22681,22.7450000000
1,0.73229,2.17932,0.,0.168195,0.25181,24.5864000000
6,-0.93331,-0.37165,0.,0.322671,0.73566,10.7518000000
8,-1.3601,-1.50364,0.,-0.302842,-0.54996,-159.8537000000
8,-1.69347,0.74373,0.,-0.269136,-0.48303,135.2863000000
6,-3.11361,0.51097,0.,-0.253654,-0.26135,130.6136000000
1,-3.40806,-0.05037,-0.89038,0.159180,0.19387,27.9559000000
1,-3.40806,-0.05037,0.89038,0.159180,0.19387,27.9559000000
1,-3.56935,1.50098,0.,0.149694,0.19475,28.2018000000
8,-0.04378,-1.15568,0.00783,-0.169222,-0.26593,-120.5981000000
7,-1.43025,-1.09326,0.00994,-0.140114,-0.11054,-216.3292000000
6,-1.7202,0.1954,0.00474,0.039795,0.01994,-0.2692000000
6,-0.55342,1.0055,-0.00037,-0.259352,-0.31491,67.5255000000
6,0.47474,0.10271,0.00135,0.300932,0.29383,-5.4837000000
1,-0.52076,2.08276,-0.00342,0.188695,0.26018,24.2429000000
6,-3.10176,0.7836,0.00888,0.358586,0.76437,7.5853000000
8,-4.2033,0.01446,-0.00283,-0.218615,-0.47516,128.5831000000
6,-4.19715,-1.42355,-0.02973,-0.268600,-0.25493,124.0059000000
1,-3.69371,-1.80163,-0.92174,0.159218,0.19235,27.2340500000
1,-5.25229,-1.70049,-0.0465,0.159448,0.19529,27.8480000000
1,-3.71293,-1.83465,0.85821,0.159342,0.19291,27.2340500000
8,-3.21975,1.9897,0.02337,-0.315675,-0.54917,-196.3037000000
6,1.91233,0.22512,-0.00271,-0.026990,-0.27788,26.7697000000
16,2.94996,-1.18371,0.01386,0.112243,0.48215,192.2677000000
6,4.36546,-0.1881,-0.00225,-0.217953,-0.39623,29.0586000000
6,4.05765,1.14701,-0.01861,-0.162779,-0.25869,36.8286000000
6,2.65698,1.38546,-0.01882,-0.193342,-0.20725,37.6768000000
1,5.34453,-0.64824,0.0015,0.175031,0.24393,23.7625000000
1,4.80348,1.93377,-0.03024,0.154026,0.23373,23.9148000000
1,2.211,2.37391,-0.03094,0.165325,0.23203,23.6794000000
8,0.20685,-1.23109,-0.01031,-0.149370,-0.24915,-120.8335000000
7,-1.17685,-1.12699,-0.01187,-0.134403,-0.11010,-217.2998000000
6,-1.43329,0.16879,-0.00484,0.034097,0.01660,0.2937000000
6,-0.24495,0.9464,0.00115,-0.257688,-0.31175,66.5487000000
6,0.7545,0.0126,-0.0022,0.257946,0.27356,-0.7672000000
1,-0.18029,2.0223,0.00605,0.187999,0.26108,24.3091000000
6,-2.79812,0.79407,-0.00671,0.358055,0.76448,7.3677000000
8,-3.91996,0.05485,0.00454,-0.218799,-0.47522,128.4451000000
6,-3.9527,-1.38297,0.02405,-0.267587,-0.25501,123.9706000000
1,-3.47958,-1.80272,-0.86584,0.159400,0.19299,27.2296000000
1,-5.01498,-1.63127,0.03915,0.159303,0.19521,27.8391000000
1,-3.45995,-1.77916,0.91416,0.159258,0.19253,27.2296000000
8,-2.88384,2.00301,-0.01795,-0.316195,-0.54965,-195.4913000000
6,2.19102,0.11538,0.00185,0.221810,0.19783,21.5841000000
8,2.91364,-1.0459,-0.0126,-0.231282,-0.37230,2.2016000000
6,4.22623,-0.69474,-0.00529,-0.034725,0.11392,20.2704000000
6,4.36309,0.66237,0.01359,-0.177678,-0.31742,56.1145000000
6,3.03926,1.19392,0.01832,-0.244606,-0.25686,55.3937000000
1,4.92755,-1.5149,-0.01515,0.169457,0.21272,23.6433000000
1,5.29045,1.21721,0.02303,0.156728,0.23902,24.7536000000
1,2.75096,2.23559,0.03254,0.168279,0.23753,24.3091000000
8,3.15844,-0.02283,0.,-0.124912,-0.26808,-141.7509000000
7,2.68952,1.30816,0.,-0.099695,-0.11499,-227.9649000000
6,1.38495,1.20712,0.,-0.064645,-0.00315,13.7018000000
6,0.94315,-0.15085,0.,-0.083860,-0.31411,52.3933000000
6,2.11478,-0.8541,0.,0.053000,0.21603,-3.7602000000
1,0.78178,2.10538,0.,0.171739,0.23591,22.6267000000
6,-0.41257,-0.72178,0.,0.362082,0.78137,5.6167000000
8,-1.35166,0.2481,0.,-0.272869,-0.49927,100.5130000000
6,-2.72706,-0.20562,0.,-0.100896,-0.07606,119.6940000000
1,-2.88886,-0.83106,-0.88352,0.147622,0.18995,27.7193000000
1,-2.88886,-0.83106,0.88352,0.147622,0.18995,27.7193000000
6,-3.61201,1.02619,0.,-0.413036,-0.62078,171.1397000000
1,-3.42956,1.63964,-0.88806,0.147270,0.21332,30.4370000000
1,-3.42956,1.63964,0.88806,0.147270,0.21332,30.4370000000
1,-4.66505,0.72486,0.,0.144000,0.21777,30.7133000000
8,-0.6548,-1.91244,0.,-0.350308,-0.58995,-139.9274000000
1,2.33022,-1.91297,0.,0.189614,0.22878,22.2351000000
8,2.13559,1.49777,-0.00273,-0.142726,-0.25911,-137.6451000000
7,0.80607,1.10624,-0.00489,-0.115276,-0.10815,-229.0254000000
6,0.82516,-0.21301,-0.00031,0.063732,0.01280,1.1450000000
6,2.15842,-0.72302,0.00494,-0.228736,-0.33224,59.5408000000
6,2.92081,0.39756,0.00321,0.029798,0.13499,3.0379000000
1,2.45374,-1.75965,0.00909,0.182594,0.26399,24.2801000000
1,3.98488,0.58425,0.00544,0.177179,0.22019,22.8991000000
6,-0.37817,-1.11096,-0.00165,0.343227,0.76518,8.3763000000
8,-0.20292,-2.31083,-0.00244,-0.317883,-0.55124,-195.2273000000
8,-1.62877,-0.62487,-0.00191,-0.208332,-0.48236,95.7160000000
6,-1.98391,0.781,0.00113,-0.116452,-0.07240,112.6241000000
1,-1.55842,1.26227,0.8856,0.151635,0.19019,26.9867000000
1,-1.56052,1.26553,-0.88252,0.151688,0.19041,26.9867000000
6,-3.50022,0.83979,0.0031,-0.411396,-0.61836,168.4702000000
1,-3.90783,0.34578,0.89047,0.149397,0.21544,30.3433000000
1,-3.90988,0.34831,-0.88472,0.149434,0.21548,30.3433000000
1,-3.82819,1.88504,0.00495,0.142119,0.21518,30.7111000000
8,2.80905,-0.44764,-0.16936,-0.138139,-0.28320,-144.8126000000
7,2.95933,0.95645,-0.21913,-0.109052,-0.11897,-220.5377000000
6,1.74798,1.42329,-0.08478,-0.064809,0.01023,9.0358000000
6,0.77197,0.3905,0.05588,-0.113546,-0.32470,56.8654000000
6,1.51421,-0.76657,-0.00687,0.233067,0.40535,-14.3270000000
6,-0.66679,0.63806,0.22093,0.396730,0.78445,4.4250000000
1,1.57505,2.49163,-0.08854,0.176255,0.23800,22.5126000000
8,-1.15148,1.75297,0.25265,-0.356515,-0.59685,-137.9020000000
8,-1.38605,-0.50442,0.33722,-0.303284,-0.50812,105.9480000000
6,-2.81911,-0.34968,0.49683,-0.102907,-0.07766,120.7632000000
1,-3.12917,-1.25882,1.01775,0.141370,0.18682,28.0975000000
1,-3.00797,0.51699,1.13417,0.160076,0.20119,26.8895000000
6,-3.51517,-0.20936,-0.84822,-0.428405,-0.63122,169.6397000000
1,-4.60056,-0.16934,-0.70099,0.143511,0.21738,30.9035000000
1,-3.28776,-1.06162,-1.497,0.143066,0.20954,30.7017000000
1,-3.20265,0.71128,-1.34847,0.169794,0.22339,30.1665000000
6,1.19796,-2.21977,0.066,-0.458337,-0.66688,171.8267000000
1,1.56252,-2.73336,-0.83067,0.168021,0.23946,29.4801000000
1,0.12184,-2.3632,0.15432,0.174473,0.25192,28.2898000000
1,1.69493,-2.67477,0.93065,0.168632,0.23988,29.5344000000
8,2.52602,0.9322,0.1955,-0.132679,-0.27002,-147.0881000000
7,1.23442,1.43243,0.12758,-0.098133,-0.06011,-248.8424000000
6,0.46973,0.37601,-0.06791,0.105430,0.01599,2.7837000000
6,1.22659,-0.82945,-0.13199,-0.244056,-0.34595,66.7480000000
6,2.51245,-0.41588,0.03972,0.217777,0.32524,-11.7817000000
1,0.85726,-1.83127,-0.28268,0.166627,0.24997,25.0537000000
6,-1.0045,0.55585,-0.19134,0.313611,0.76241,7.5860000000
8,-1.59861,-0.64531,-0.37767,-0.267968,-0.49805,96.3627000000
6,-3.04123,-0.63267,-0.51841,-0.109090,-0.07847,120.5633000000
1,-3.26073,-1.5322,-1.09857,0.141652,0.18771,28.0913000000
1,-3.32793,0.25079,-1.09379,0.159415,0.20065,26.8848000000
6,-3.7306,-0.6577,0.83726,-0.428893,-0.63126,170.2190000000
1,-3.40514,-1.52241,1.42482,0.143439,0.21022,30.7069000000
1,-4.8158,-0.72452,0.69874,0.142707,0.21716,30.9100000000
1,-3.51233,0.25524,1.39818,0.171403,0.22395,30.1252000000
8,-1.58547,1.6156,-0.13829,-0.308106,-0.56110,-148.5624000000
6,3.82955,-1.10924,0.08698,-0.467076,-0.65414,172.4413000000
1,4.32665,-0.94193,1.04922,0.169281,0.23714,29.4360000000
1,4.49642,-0.7377,-0.69927,0.169502,0.23722,29.4360000000
1,3.69323,-2.1844,-0.05187,0.155157,0.23141,29.4360000000
8,-1.24297,-1.37137,-0.11144,-0.125166,-0.24393,-134.7387000000
7,-2.57007,-0.96843,-0.19708,-0.114873,-0.10586,-225.2570000000
6,-2.57079,0.34306,-0.05533,0.159265,0.13528,-0.8239000000
6,-1.24687,0.83794,0.12732,-0.204071,-0.30586,59.6950000000
6,-0.47042,-0.28221,0.08203,0.166923,0.19309,-1.3722000000
1,-0.92194,1.85718,0.26922,0.167527,0.24816,24.7159000000
6,-3.86074,1.10238,-0.09964,-0.487354,-0.63583,172.8531000000
1,-4.69475,0.41318,-0.2523,0.169517,0.23897,29.1073000000
1,-3.85728,1.83344,-0.91594,0.158529,0.22647,29.6638000000
1,-4.0258,1.64975,0.83518,0.158551,0.22649,29.6638000000
6,0.98806,-0.50761,0.19833,0.300078,0.74055,10.7553000000
8,1.52236,-1.59247,0.13571,-0.310051,-0.55867,-148.9970000000
8,1.62156,0.66969,0.38735,-0.267683,-0.49114,105.0864000000
6,3.06549,0.60785,0.51515,-0.104906,-0.07867,120.1791000000
1,3.32742,-0.2873,1.0841,0.160099,0.20056,26.9117000000
1,3.31864,1.49668,1.09766,0.143732,0.18927,28.0730000000
6,3.7418,0.6172,-0.84713,-0.430440,-0.63174,170.2616000000
1,3.48812,-0.28509,-1.41039,0.171142,0.22353,30.1690000000
1,4.82983,0.64721,-0.71873,0.144099,0.21817,30.8987000000
1,3.43941,1.49541,-1.42671,0.145081,0.21117,30.6948000000
8,-0.8013,-1.39258,0.08246,-0.132125,-0.24341,-77.8384000000
7,-2.14163,-1.00973,0.14479,-0.168576,-0.19926,-165.8329000000
6,-2.13353,0.30168,-0.00683,0.295818,0.42883,-10.8097000000
6,-0.81817,0.82307,-0.17131,-0.243364,-0.33113,69.4720000000
6,-0.04023,-0.2928,-0.10498,0.188379,0.20434,-1.0887000000
1,-0.51651,1.84814,-0.31357,0.172505,0.25620,25.0388000000
6,1.42281,-0.50667,-0.19679,0.307763,0.73950,10.8670000000
8,1.9622,-1.58802,-0.12109,-0.309237,-0.55719,-149.3938000000
8,2.04945,0.67381,-0.38073,-0.264284,-0.48946,104.3728000000
6,3.4956,0.62346,-0.48998,-0.107205,-0.07879,120.1446000000
1,3.77153,-0.27239,-1.05122,0.160112,0.20051,26.9369000000
1,3.74808,1.51141,-1.07401,0.144528,0.18991,28.0835000000
6,4.1549,0.6456,0.88025,-0.430049,-0.63189,170.2491000000
1,3.90329,-0.25613,1.44544,0.170674,0.22335,30.1883000000
1,3.83775,1.52385,1.45182,0.146133,0.21175,30.6978000000
1,5.24403,0.68511,0.7644,0.144377,0.21840,30.9072000000
8,-3.24315,1.04837,-0.00473,-0.283469,-0.45669,234.9005000000
6,-4.47669,0.33568,0.17384,-0.255363,-0.25638,126.8955000000
1,-4.62192,-0.39064,-0.63194,0.156151,0.18902,27.9465000000
1,-5.25813,1.09561,0.14909,0.151145,0.19337,27.9465000000
1,-4.48245,-0.18969,1.13397,0.156087,0.18902,27.9465000000
6,0.53346,0.07883,0.,0.071022,0.62399,-5.9324000000
7,-0.53718,0.75219,0.,-0.155567,-0.45512,-145.2534000000
6,-1.91063,0.20197,0.,0.093212,0.09317,126.0475000000
6,-2.17465,-0.63487,1.2666,-0.472824,-0.61407,156.6539000000
1,-1.92959,-0.05808,2.16623,0.154567,0.20765,30.9967500000
1,-1.57932,-1.55061,1.25934,0.164157,0.22070,29.9020000000
1,-3.23495,-0.90889,1.32233,0.147527,0.20767,30.9967500000
6,-2.84006,1.43098,0.,-0.388189,-0.58993,148.1988000000
1,-2.65616,2.05002,0.88479,0.144687,0.20956,30.4519000000
1,-3.89362,1.1276,0.,0.131551,0.19739,31.0746000000
1,-2.65616,2.05002,-0.88479,0.144687,0.20956,30.4519000000
6,-2.17465,-0.63487,-1.2666,-0.472824,-0.61407,156.6539000000
1,-1.57932,-1.55061,-1.25934,0.164157,0.22070,29.9020000000
1,-1.92959,-0.05808,-2.16623,0.154567,0.20765,30.9967500000
1,-3.23495,-0.90889,-1.32233,0.147527,0.20767,30.9967500000
7,0.63928,-1.36361,0.,-0.190674,-0.51684,186.7887000000
7,1.80627,0.7863,0.,-0.221744,-0.51784,207.7719000000
6,1.32355,-1.85149,-1.20473,-0.391543,-0.41124,141.9238000000
1,1.30617,-2.94698,-1.19507,0.153910,0.20056,29.7505000000
1,2.3714,-1.51683,-1.26737,0.168187,0.18462,29.3629000000
1,0.78804,-1.51198,-2.09696,0.160220,0.20121,29.7505000000
6,1.32355,-1.85149,1.20473,-0.391543,-0.41124,141.9238000000
1,0.78804,-1.51198,2.09696,0.160220,0.20121,29.7505000000
1,2.3714,-1.51683,1.26737,0.168187,0.18462,29.3629000000
1,1.30617,-2.94698,1.19507,0.153910,0.20056,29.7505000000
6,1.97624,1.60339,-1.20557,-0.337570,-0.39839,135.9797000000
1,2.98688,2.02761,-1.2059,0.140594,0.19514,29.6616000000
1,1.24372,2.42425,-1.26993,0.156738,0.18289,29.3629000000
1,1.87221,0.97803,-2.0977,0.141545,0.19629,29.6616000000
6,1.97624,1.60339,1.20557,-0.337570,-0.39839,135.9797000000
1,1.87221,0.97803,2.0977,0.141545,0.19629,29.6616000000
1,1.24372,2.42425,1.26993,0.156738,0.18289,29.3629000000
1,2.98688,2.02761,1.2059,0.140594,0.19514,29.6616000000
8,1.53477,-1.1238,0.,-0.162971,-0.28745,-80.1935000000
7,2.41234,-0.017,0.,-0.077335,-0.09107,-228.1560000000
6,1.6658,1.05369,0.,-0.101488,-0.01206,15.1285000000
6,0.26582,0.74327,0.,0.052876,-0.18559,43.5867000000
6,0.26197,-0.65795,0.,0.197456,0.28919,-2.1624000000
1,2.14884,2.02331,0.,0.156989,0.22470,22.3720000000
6,-0.94813,1.44827,0.,-0.196578,-0.16718,43.1497000000
1,-0.96748,2.53411,0.,0.152798,0.22187,23.4272500000
6,-2.1244,0.71043,0.,-0.143134,-0.23244,40.8053000000
1,-3.08148,1.22356,0.,0.148603,0.21988,23.6444000000
6,-2.10174,-0.70163,0.,-0.116990,-0.18301,33.7709000000
1,-3.04311,-1.24393,0.,0.151560,0.21969,23.4272500000
6,-0.90909,-1.41715,0.,-0.222957,-0.25110,56.9005000000
1,-0.88269,-2.50129,0.,0.161173,0.23457,23.5096000000
8,2.34586,0.06175,0.,-0.110329,-0.24662,-160.3172000000
7,1.52516,1.19133,0.,-0.131819,-0.12375,-213.5374000000
6,0.29013,0.7001,0.,0.177540,0.09982,4.0287000000
6,0.27685,-0.74206,0.,-0.038193,-0.20607,49.4332000000
6,1.61457,-1.05902,0.,0.019632,0.16732,7.0071000000
1,2.16995,-1.98595,0.,0.169213,0.21411,22.0837000000
6,-0.93702,1.43134,0.,-0.234926,-0.20523,48.0426000000
1,-0.92558,2.51614,0.,0.159988,0.23107,23.3661000000
6,-2.10156,0.71242,0.,-0.114798,-0.19300,33.0153000000
1,-3.05329,1.23683,0.,0.151047,0.21827,23.7152000000
6,-2.11612,-0.72545,0.,-0.140114,-0.22442,40.1686000000
1,-3.07557,-1.23453,0.,0.148817,0.21836,24.0257000000
6,-0.95771,-1.45484,0.,-0.207424,-0.17093,43.8572000000
1,-0.97335,-2.54067,0.,0.151366,0.22105,23.5300000000
1,-1.01279,-1.3782,4.51597,0.158221,0.21955,24.5310000000
6,-0.4189,-1.23732,3.62098,-0.264027,-0.28997,62.1142000000
6,1.17142,-0.84886,1.33021,-0.067704,-0.03073,15.3377000000
6,-0.96101,-0.64234,2.48523,0.245476,0.27468,7.5940000000
6,0.89948,-1.68759,3.61253,-0.235407,-0.26668,56.6139000000
6,1.68264,-1.50778,2.47887,0.200607,0.26215,12.2873500000
6,-0.19419,-0.45035,1.3051,-0.105762,-0.33277,32.4060000000
1,1.29426,-2.17428,4.49638,0.159058,0.22044,24.4449000000
15,-0.91865,0.12944,-0.34572,0.062315,0.83615,237.7914000000
6,2.168,-0.60255,0.21495,0.232763,-0.04445,27.2213000000
6,4.10151,-0.16459,-1.82002,0.086525,0.00399,11.3280000000
6,2.33738,-1.54167,-0.82788,0.196554,0.03680,12.2873500000
6,3.03251,0.5241,0.27585,0.086086,0.02696,11.7538000000
6,3.96459,0.72055,-0.74887,-0.260117,-0.23389,44.3487000000
6,3.28741,-1.29503,-1.82546,-0.194539,-0.22327,41.4803000000
1,4.61456,1.58968,-0.70075,0.188869,0.20271,24.0183000000
1,3.40508,-2.01512,-2.63177,0.159640,0.20160,24.0183000000
6,1.57704,-2.86488,-0.86511,-0.354511,-0.24474,148.0246000000
1,0.74628,-2.79096,-0.15749,0.176794,0.21413,29.2942000000
6,0.985,-3.18834,-2.24859,-0.481766,-0.60039,159.8271000000
1,0.3949,-2.3525,-2.63607,0.174496,0.21716,30.1766166667
1,0.33567,-4.07034,-2.18648,0.158098,0.20527,30.8217000000
1,1.76662,-3.41649,-2.98263,0.152669,0.19991,30.3219000000
6,2.48092,-4.02223,-0.38982,-0.398408,-0.59081,157.4791000000
1,1.91765,-4.96343,-0.35386,0.140475,0.20101,31.0601000000
1,2.88638,-3.81943,0.60526,0.144897,0.21763,30.6229230769
1,3.32566,-4.16205,-1.07549,0.142311,0.19941,31.1419500000
6,5.11224,0.07688,-2.93308,-0.232266,-0.22923,143.8214000000
1,5.01974,-0.76046,-3.63877,0.122154,0.19766,29.1771000000
6,6.56057,0.07684,-2.40864,-0.417206,-0.59104,157.5449000000
1,6.79144,-0.85764,-1.88552,0.149374,0.21096,30.6229230769
1,6.73017,0.90219,-1.7069,0.137722,0.19946,30.6229230769
1,7.27252,0.19166,-3.23512,0.140942,0.20384,30.6229230769
6,4.80717,1.37025,-3.71196,-0.417637,-0.59119,158.5460000000
1,4.89971,2.25291,-3.06787,0.139220,0.20010,30.6229230769
1,3.78853,1.35742,-4.11463,0.151868,0.21254,30.6229230769
1,5.50532,1.4937,-4.54898,0.140014,0.20342,30.6229230769
6,3.05811,1.49471,1.46123,-0.292192,-0.24310,147.4656000000
1,2.10234,1.41043,1.98887,0.169264,0.21292,29.6872500000
6,3.24521,2.97061,1.05731,-0.476761,-0.59743,159.3373000000
1,2.57426,3.26884,0.24857,0.170505,0.21289,30.8217000000
1,4.27219,3.1714,0.73075,0.147537,0.19814,30.6229230769
1,3.05331,3.62059,1.91942,0.160939,0.20822,30.9826000000
6,4.17367,1.11427,2.46003,-0.391775,-0.59083,156.8621000000
1,4.14984,1.77901,3.33296,0.141739,0.20055,31.1419500000
1,5.15849,1.21602,1.98742,0.144654,0.19954,31.3960000000
1,4.07254,0.08262,2.80009,0.139463,0.21831,30.6229230769
8,-2.26792,-0.23023,2.4463,-0.301487,-0.49475,217.6981000000
8,2.97965,-1.95642,2.39119,-0.295364,-0.48495,227.8065000000
6,-3.05528,-0.33856,3.61921,-0.325523,-0.25304,130.7741000000
1,-4.03153,0.07711,3.36221,0.163668,0.19805,27.7432000000
1,-2.62474,0.2367,4.44941,0.164947,0.17550,28.3057500000
1,-3.17976,-1.38409,3.93151,0.160856,0.17305,28.2274000000
6,3.51918,-2.66892,3.49151,-0.362329,-0.25479,131.0069000000
1,4.52897,-2.95607,3.19272,0.168896,0.20054,28.3057500000
1,2.93504,-3.572,3.71381,0.164701,0.17303,28.5119000000
1,3.57394,-2.04431,4.39361,0.164981,0.17074,28.5119000000
6,-2.51412,-0.93968,-0.69305,0.267697,-0.23954,135.3224000000
6,-3.4265,-3.3249,-0.60695,0.023418,-0.21312,152.9970000000
6,-5.02665,-1.39045,-0.65765,0.027583,-0.21607,153.4602000000
6,-4.77855,-2.80072,-0.08806,-0.377949,-0.39560,147.2305000000
6,-3.89628,-0.43507,-0.20449,-0.460544,-0.42741,139.5154000000
6,-2.29852,-2.3757,-0.14421,-0.497886,-0.42283,142.9676000000
1,-3.23517,-4.32588,-0.19604,0.133653,0.20538,30.3219000000
1,-5.98469,-1.00382,-0.28252,0.131973,0.20803,30.0672000000
1,-5.59029,-3.47951,-0.38595,0.153073,0.20211,30.1766166667
1,-4.10226,0.56194,-0.60929,0.152622,0.19808,29.4336000000
1,-1.33356,-2.7694,-0.48421,0.125026,0.20809,30.6229230769
6,-1.40905,1.98342,-0.14958,0.326413,-0.25450,134.1086000000
6,-2.22965,3.96705,-1.53319,0.017566,-0.21591,153.3070000000
6,-2.56875,3.96179,0.95884,0.031494,-0.21717,155.0222000000
6,-3.18636,4.36887,-0.39332,-0.383439,-0.39727,146.0258000000
6,-2.35088,2.43005,0.99651,-0.496336,-0.42053,138.8442000000
6,-2.01494,2.43792,-1.50802,-0.541048,-0.42214,139.3775000000
1,-4.16061,3.87787,-0.52764,0.147617,0.20131,30.1766166667
1,-3.31802,1.9253,0.92619,0.172170,0.20821,29.2942000000
1,-2.97713,1.94466,-1.68491,0.155917,0.20127,29.6872500000
1,-2.66812,4.24668,-2.50096,0.135494,0.21040,30.0672000000
1,-3.2511,4.24102,1.77389,0.130644,0.20814,30.1766166667
1,-3.36914,5.45245,-0.41658,0.153797,0.20266,30.1766166667
1,-1.91734,2.14557,1.96021,0.172706,0.21067,29.8621333333
1,-1.3484,2.14243,-2.3294,0.195483,0.21316,30.3219000000
6,-0.06517,2.7375,0.03457,-0.699205,-0.43200,137.5069000000
1,0.64042,2.43712,-0.75021,0.221449,0.22059,30.6229230769
1,0.38184,2.44961,0.99303,0.198772,0.20995,30.6229230769
6,-0.87752,4.68111,-1.3493,-0.374131,-0.39698,145.4499000000
1,-0.1951,4.41443,-2.16825,0.154891,0.20478,30.3219000000
1,-1.01417,5.77104,-1.38819,0.154227,0.20216,30.1766166667
6,-1.21991,4.68232,1.14312,-0.368148,-0.39680,145.8507000000
1,-0.78094,4.42063,2.11613,0.147195,0.20260,30.3219000000
1,-1.36505,5.77199,1.14008,0.153143,0.20162,30.1766166667
6,-0.26931,4.2681,0.00428,0.030988,-0.21565,155.0222000000
1,0.70359,4.75977,0.13728,0.149145,0.20809,30.1766166667
1,-3.89796,-0.3498,0.88313,0.139359,0.22025,28.9864000000
1,-4.77477,-2.76982,1.01079,0.143694,0.20002,30.1766166667
1,-2.26997,-2.36106,0.94997,0.182376,0.21042,30.6229230769
6,-2.57477,-1.03747,-2.24984,-0.522564,-0.42060,133.9979000000
1,-1.6149,-1.3979,-2.63654,0.180066,0.21234,29.8621333333
1,-2.73037,-0.04326,-2.68586,0.186212,0.20498,29.8621333333
6,-5.0622,-1.45682,-2.19621,-0.385337,-0.39714,146.6558000000
1,-5.26471,-0.46003,-2.61271,0.148310,0.20176,30.1766166667
1,-5.87668,-2.11466,-2.53123,0.153340,0.20196,30.1766166667
6,-3.45733,-3.39321,-2.14578,-0.397149,-0.39691,146.6558000000
1,-2.50554,-3.78896,-2.52618,0.155912,0.20465,30.1766166667
1,-4.24645,-4.0821,-2.47916,0.153712,0.20192,30.3219000000
6,-3.70799,-1.98143,-2.70932,0.028145,-0.21929,152.4079000000
1,-3.71545,-2.01685,-3.80738,0.133938,0.21086,30.0672000000
8,1.70415,-1.04582,0.,-0.158748,-0.28416,-122.4387000000
7,3.08043,-0.79865,0.,-0.129205,-0.11867,-218.8425000000
6,3.18714,0.51055,0.,-0.078078,-0.03344,11.5025000000
6,1.92728,1.16016,0.,-0.248044,-0.36357,73.4494000000
6,1.02585,0.12673,0.,0.243975,0.31452,-9.7470000000
1,1.72937,2.22093,0.,0.155425,0.23729,24.7974000000
1,4.17554,0.95333,0.,0.156218,0.22169,22.8906000000
6,-0.43438,0.06038,0.,0.105961,-0.10756,35.7564000000
6,-3.23886,-0.05555,0.,-0.144383,-0.20009,33.1046000000
6,-1.09568,-1.17953,0.,-0.192138,-0.17630,36.8146000000
6,-1.19754,1.24026,0.,-0.201003,-0.17646,37.6429000000
6,-2.58818,1.18083,0.,-0.149119,-0.20830,33.5208000000
6,-2.48756,-1.23253,0.,-0.131972,-0.20527,34.4142000000
1,-0.51268,-2.09421,0.,0.174607,0.23281,22.7390000000
1,-0.70041,2.20598,0.,0.147519,0.21387,23.2917000000
1,-3.16539,2.1013,0.,0.148414,0.21777,23.4331000000
1,-2.98679,-2.19752,0.,0.151064,0.21867,23.5145500000
1,-4.32439,-0.10048,0.,0.149507,0.21718,23.5145500000
8,1.74086,-1.06293,0.,-0.151529,-0.29120,-124.3811000000
7,3.10449,-0.71296,0.,-0.132856,-0.14123,-192.2090000000
6,3.06046,0.59438,0.,0.023007,0.14242,4.0196000000
7,1.80956,1.15018,0.,-0.322572,-0.49918,-32.5147000000
6,1.04115,0.08918,0.,0.337921,0.51716,-14.5982000000
1,3.97053,1.18007,0.,0.162085,0.21298,22.8382000000
6,-0.41793,0.0333,0.,0.040679,-0.13544,38.4552000000
6,-3.21038,-0.0228,0.,-0.132108,-0.18723,28.9898000000
6,-1.09566,-1.19595,0.,-0.181843,-0.16728,35.1849000000
6,-1.14526,1.23421,0.,-0.181791,-0.15904,32.8399000000
6,-2.53657,1.20176,0.,-0.133106,-0.21074,34.5370000000
6,-2.48818,-1.21861,0.,-0.137773,-0.21038,34.6100000000
1,-0.53058,-2.12225,0.,0.173364,0.23210,22.6891000000
1,-0.60676,2.17611,0.,0.178078,0.23807,22.4618000000
1,-3.09701,2.13228,0.,0.152754,0.22033,23.5019500000
1,-3.01047,-2.17103,0.,0.153212,0.22040,23.5019500000
1,-4.2967,-0.04497,0.,0.152478,0.21826,23.3463000000
8,-0.0635,-1.05358,0.,-0.146238,-0.28694,-141.0795000000
7,-1.4406,-0.78871,0.,-0.126437,-0.12772,-223.7565000000
6,-1.53052,0.52011,0.,-0.057496,-0.03335,11.7521000000
