,x
1669,23.65087488
1670,26.69194458
1671,8.194090633
1672,14.81646107
1673,16.67869351
1674,4.385154303
1675,27.07281953
1676,30.11809644
1677,25.94022732
1678,35.19969401
1679,0.478819391
1680,47.92550874
1681,50.62222146
1682,38.10999093
1683,54.30595244
1684,57.95225277
1685,3.496970929
1686,46.50216111
1687,49.89638876
1688,14.03295033
1689,33.32323005
1690,44.03901684
1691,4.510108394
1692,31.15457228
1693,42.55967392
1694,16.12823791
1695,58.864107
1696,61.87528527
1697,63.35366236
1698,81.85780625
1699,86.21496371
1700,26.57993699
1701,73.72948461
1702,77.85078652
1703,3.167837071
1704,1.983204496
1705,2.106143629
1706,0.295056228
1707,9.853260903
1708,9.685019183
1709,2.658633939
1710,14.46737016
1711,17.15607423
1712,28.40072634
1713,32.01759643
1714,39.75657581
1715,1.859601121
1716,3.947187556
1717,5.007207988
1718,2.874679313
1719,28.48464058
1720,35.59381518
1721,19.70724871
1722,37.2145199
1723,5.479660726
1724,38.82629912
1725,64.96884309
1726,42.31281665
1727,57.9744807
1728,65.15148191
1729,3.551606076
1730,53.91867484
1731,62.34681732
1732,4.68080841
1733,29.59583126
1734,43.56818344
1735,35.46998729
1736,49.74093184
1737,5.688672061
1738,64.99704829
1739,75.71719698
1740,77.92695821
1741,88.82757824
1742,84.31065923
1743,8.955957809
1744,80.64990682
1745,92.20931063
1746,2.887815395
1747,11.65626027
1748,12.51034862
1749,0.1532428
1750,10.4212352
1751,15.44371593
1752,1.034854608
1753,15.70792465
1754,11.23128528
1755,13.20129952
1756,14.46827704
1757,13.88482007
1758,6.968372781
1759,15.40870509
1760,14.85665703
1761,4.220973073
1762,11.98186799
1763,3.378377543
1764,15.30703648
1765,3.549284452
1766,7.705318498
1767,41.94054392
1768,9.609943508
1769,15.35251148
1770,43.16671419
1771,11.61765415
1772,12.24697181
1773,0.413827697
1774,9.508022367
1775,32.14841463
1776,7.275251821
1777,35.33585167
1778,3.20619178
1779,16.32124134
1780,73.16269955
1781,21.81045338
1782,48.23235239
1783,78.78970759
1784,12.90161423
1785,26.6793303
1786,8.171441334
1787,19.65092582
1788,39.13544884
1789,47.81434881
1790,48.36396181
1791,1.372286353
1792,67.28395541
1793,74.23518284
1794,73.53944548
1795,79.65524299
1796,84.58893866
1797,8.990373152
1798,48.47717448
1799,70.14574928
1800,16.06858475
1801,33.41994964
1802,36.38014621
1803,0.35921569
1804,38.49679424
1805,40.47969677
1806,5.094725505
1807,59.16896654
1808,65.19833527
1809,57.83107149
1810,62.53871196
1811,65.59087383
1812,21.23653704
1813,61.27839379
1814,63.81281277
1815,14.2414228
1816,33.56777138
1817,45.52244321
1818,0.49264217
1819,52.14134094
1820,49.57379186
1821,7.18319285
1822,75.03674068
1823,79.76639273
1824,79.07949659
1825,86.78620377
1826,89.32312927
1827,20.99661905
1828,86.07412603
1829,93.58777419
1830,6.945630993
1831,8.368171473
1832,10.75855339
1833,0.5287627
1834,9.492103343
1835,12.42396719
1836,3.257714985
1837,15.67304028
1838,16.97838607
1839,16.31613355
1840,19.93006899
1841,24.6686189
1842,7.371601311
1843,10.88559026
1844,13.1837798
1845,0.871820746
1846,10.20185762
1847,28.77460219
1848,4.728362295
1849,35.24488191
1850,4.103392125
1851,10.36729294
1852,56.21933491
1853,13.57914578
1854,24.95867786
1855,49.7806525
1856,26.20309393
1857,40.57039192
1858,7.387205125
1859,22.3492694
1860,47.05511825
1861,0.987020024
1862,17.55880282
1863,43.58283319
1864,12.47762059
1865,32.02304313
1866,72.70979963
1867,36.05565123
1868,46.16924796
1869,87.75322874
1870,24.93118771
1871,45.52509107
1872,70.18702806
1873,1.918248424
1874,2.933858815
1875,3.446957245
1876,7.829216765
1877,11.24955158
1878,0.628858286
1879,12.30029297
1880,17.30024922
1881,17.08713871
1882,21.75875381
1883,27.05720868
1884,2.029011587
1885,3.679918653
1886,5.39705828
1887,3.399446884
1888,24.03126631
1889,37.04718214
1890,20.36820588
1891,37.1376218
1892,0.375286042
1893,34.22216946
1894,60.33199916
1895,28.41978949
1896,37.45572206
1897,46.33728613
1898,3.063860217
1899,43.8122723
1900,54.92415457
1901,7.259820865
1902,29.47262424
1903,47.11942721
1904,0.382305168
1905,42.90896956
1906,50.10463357
1907,1.379250532
1908,66.71317285
1909,76.22505116
1910,70.04834525
1911,82.57086092
1912,90.31730943
1913,11.31144666
1914,79.68761126
1915,91.69839995
1916,1.069060713
1917,5.105134806
1918,3.280980517
1919,3.302452152
1920,11.0075153
1921,0.836644888
1922,7.242678118
1923,7.957289224
1924,5.427048525
1925,4.952408524
1926,6.244420828
1927,0.750246803
1928,5.82300352
1929,6.214566797
1930,3.160193721
1931,8.104754995
1932,2.004686227
1933,6.894237827
1934,4.677881799
1935,16.33859929
1936,3.547951578
1937,7.467378263
1938,15.10235685
1939,6.275458681
1940,6.702513015
1941,0.299153601
1942,6.9479336
1943,39.56647024
1944,4.988380083
1945,39.27719826
1946,10.46965924
1947,70.2716235
1948,13.55922704
1949,36.35900481
1950,79.01720716
1951,14.39054676
1952,47.30915738
1953,1.831351486
1954,9.025273637
1955,31.74709006
1956,45.98289688
1957,46.93920076
1958,0.66547915
1959,61.80395318
1960,68.3339655
1961,70.41045785
1962,77.6347291
1963,79.76966371
1964,1.779970363
1965,31.49662818
1966,70.31871872
1967,9.550418032
1968,33.30841773
1969,34.84480888
1970,0.319224301
1971,31.39385907
1972,35.25588385
1973,1.279456438
1974,50.41927701
1975,57.65452227
1976,33.09635306
1977,40.91072057
1978,46.38749412
1979,13.31813914
1980,53.12382569
1981,57.26273694
1982,10.68115857
1983,33.95037625
1984,47.09445645
1985,0.492662711
1986,48.41843845
1987,50.21013597
1988,1.542228309
1989,74.39518038
1990,76.98654081
1991,75.55480498
1992,87.36384149
1993,86.76065944
1994,11.83956232
1995,83.80386815
1996,92.12702212
1997,3.449624718
1998,3.932288397
1999,5.419599738
2000,4.7783658
2001,8.071196301
2002,0.526967727
2003,9.746425367
2004,14.43785417
2005,8.586375019
2006,11.06445724
2007,15.42196799
2008,2.238996806
2009,8.862814974
2010,10.8296376
2011,0.432282788
2012,4.469322068
2013,18.53801466
2014,3.046255894
2015,24.02218457
2016,5.605744575
2017,39.2434395
2018,3.747141461
2019,6.703331473
2020,17.35228888
2021,12.57405954
2022,29.29764197
2023,6.92498784
2024,19.60222309
2025,43.94123378
2026,1.061200258
2027,17.8480573
2028,39.0058585
2029,2.373221649
2030,29.36083658
2031,68.1907703
2032,29.35743486
2033,35.64598437
2034,77.54677515
2035,7.732563505
2036,36.03481726
2037,63.99072189
2038,0.296524645
2039,17.36491347
2040,27.46647446
2041,34.89767991
2042,0.426836265
2043,9.912732719
2044,21.7977125
2045,2.86790041
2046,34.68012306
2047,42.17741181
2048,26.14998957
2049,49.4018977
2050,40.9724255
2051,11.67138777
2052,26.55730378
2053,38.4179882
2054,18.14790513
2055,31.22142105
2056,45.90521481
2057,0.344428756
2058,6.408110436
2059,15.48048004
2060,2.68757234
2061,23.14452899
2062,50.86354716
2063,28.88381703
2064,51.52656955
2065,59.0740653
2066,8.431077782
2067,22.07470925
2068,34.74690376
2069,11.13292009
2070,15.0324858
2071,14.02259716
2072,3.02090007
2073,9.070205476
2074,6.999679881
2075,14.86219247
2076,19.33424545
2077,12.44362591
2078,12.438351
2079,18.58444117
2080,17.39978172
2081,17.22825534
2082,8.798104801
2083,11.59336493
2084,2.550915003
2085,9.795326165
2086,19.55154349
2087,0.602239969
2088,2.613234135
2089,3.339136515
2090,3.546985039
2091,10.00194934
2092,18.5257144
2093,21.49059564
2094,1.445871909
2095,0.929191796
2096,3.66151941
2097,10.78337463
2098,27.09846988
2099,23.3532112
2100,5.298016227
2101,10.26938874
2102,1.52899949
2103,19.26994536
2104,30.9794262
2105,18.83260332
2106,28.69582004
2107,28.02951353
2108,4.247160433
2109,18.76658525
2110,26.7561311
2111,0.522267307
2112,0.757519124
2113,0.546791384
2114,0.70766924
2115,1.933202382
2116,1.204026973
2117,0.602410789
2118,1.437346554
2119,1.530768374
2120,0
2121,16.82018282
2122,21.42393699
2123,19.15166059
2124,0.423167396
2125,4.73013199
2126,9.35930625
2127,3.525705852
2128,17.85871647
2129,21.48672588
2130,7.156167613
2131,11.85200713
2132,13.49999802
2133,4.333466821
2134,12.51722888
2135,18.54827099
2136,16.76617673
2137,27.47304315
2138,35.89724622
2139,0.850358426
2140,9.607508599
2141,11.82938133
2142,8.822068949
2143,25.87549138
2144,34.29689514
2145,17.200701
2146,24.04057337
2147,23.94536549
2148,15.22072074
2149,20.45508721
2150,28.5480245
2151,13.87079949
2152,22.22290277
2153,26.64038865
2154,1.629425083
2155,2.128691227
2156,2.570236026
2157,8.384736601
2158,11.20904607
2159,6.819997972
2160,13.1450619
2161,12.68763797
2162,3.235819119
2163,5.972926182
2164,8.041639597
2165,18.97711675
2166,28.60232004
2167,40.27113975
2168,1.79441071
2169,2.066222749
2170,5.163801227
2171,11.8907701
2172,29.83775681
2173,16.58042552
2174,26.94242513
2175,27.31009438
2176,5.543745956
2177,10.25341715
2178,14.86685885
2179,0.801086523
2180,2.97427716
2181,1.599458738
2182,2.601590615
2183,3.510094374
2184,8.008432112
2185,9.011992674
2186,1.171055965
2187,24.21309665
2188,35.9238924
2189,35.32665147
2190,0.553507484
2191,36.52871122
2192,40.65115531
2193,2.408749938
2194,56.8433722
2195,58.99233401
2196,60.26102193
2197,60.25206697
2198,63.42879895
2199,25.82773903
2200,60.28357539
2201,61.92858478
2202,28.1327933
2203,40.09723237
2204,48.69500261
2205,0.723968187
2206,51.38895599
2207,56.62080434
2208,2.853941347
2209,73.31932313
2210,74.44046437
2211,81.53694628
2212,85.40177854
2213,88.51390693
2214,31.87466664
2215,85.8122803
2216,83.31333267
2217,13.02655322
2218,16.09836574
2219,15.87410565
2220,1.879419954
2221,14.85699263
2222,19.37897224
2223,4.57865157
2224,22.0084522
2225,22.22340072
2226,21.68221926
2227,35.06478929
2228,30.72459608
2229,10.88472418
2230,21.37540077
2231,23.67114189
2232,0.747411772
2233,9.794715203
2234,23.9717282
2235,6.683677134
2236,25.46788478
2237,14.43583555
2238,41.96736477
2239,12.36409536
2240,33.74087377
2241,44.53583158
2242,30.43973822
2243,39.10680932
2244,22.894141
2245,27.11496768
2246,41.66866973
2247,2.863405084
2248,21.62255716
2249,35.07362546
2250,13.56968075
2251,44.1778543
2252,61.5016932
2253,48.36115435
2254,61.11611165
2255,70.86807008
2256,39.35843617
2257,54.8424453
2258,60.06619639
2259,1.009269411
2260,5.034974824
2261,4.765281768
2262,0.359225753
2263,4.621114909
2264,3.876829723
2265,0.400015161
2266,5.425616594
2267,8.36792795
2268,3.451949517
2269,4.84059533
2270,10.03634536
2271,1.309393322
2272,2.689766175
2273,4.416019864
2274,1.785587557
2275,3.141934656
2276,0.74784749
2277,2.732925094
2278,0.518126221
2279,2.39251025
2280,6.363967977
2281,1.986478634
2282,6.315944702
2283,8.140819585
2284,2.39840777
2285,3.973986769
2286,21.36830036
2287,21.54675104
2288,23.06691402
2289,2.720923971
2290,15.47495789
2291,19.40320705
2292,14.32160153
2293,28.13311375
2294,30.76250124
2295,40.21576406
2296,46.05681806
2297,51.15306518
2298,30.05876834
2299,30.11566658
2300,33.8132368
2301,20.05913492
2302,34.2208852
2303,40.30244069
2304,1.194006928
2305,27.35092133
2306,26.91242644
2307,5.628261366
2308,51.85571731
2309,49.62220517
2310,53.94447324
2311,65.48767084
2312,66.1445595
2313,38.1181996
2314,64.2716813
2315,65.73471929
2316,18.75584418
2317,28.59018557
2318,31.83731475
2319,0.707045517
2320,13.25145725
2321,15.92909866
2322,4.064443696
2323,32.63137063
2324,32.03830806
2325,38.03832948
2326,50.50908656
2327,46.64490818
2328,27.15209242
2329,46.97084661
2330,47.28268345
2331,29.17558441
2332,36.5598853
2333,49.46796695
2334,1.858400826
2335,31.25713511
2336,34.0355551
2337,11.31698923
2338,62.64758393
2339,60.28741502
2340,77.39811795
2341,83.68183531
2342,84.53852223
2343,49.15752148
2344,76.23035085
2345,75.20935081
2346,10.5253011
2347,2.458138496
2348,9.08121194
2349,9.636653904
2350,10.37235966
2351,1.660025621
2352,2.145304957
2353,27.04583578
2354,15.09367159
2355,34.51239146
2356,35.6149447
2357,0.438548426
2358,31.2588772
2359,34.24307349
2360,6.866213056
2361,62.44858365
2362,65.94190973
2363,58.32558385
2364,60.47798465
2365,63.18914382
2366,18.36789148
2367,59.7949718
2368,64.64035682
2369,17.38451108
2370,38.46400948
2371,51.11682644
2372,0.578158424
2373,45.97256872
2374,47.70226953
2375,7.228003443
2376,79.8902752
2377,80.5818059
2378,84.9300227
2379,89.419451
2380,89.55924552
2381,13.66378067
2382,86.89971677
2383,87.237545
2384,11.30133212
2385,10.82736056
2386,12.11048821
2387,1.03540736
2388,15.16491224
2389,19.46778248
2390,8.038113026
2391,23.73944169
2392,30.46158728
2393,24.62070452
2394,28.5763008
2395,36.14968182
2396,13.71916528
2397,13.98206369
2398,18.13660134
2399,0.927604534
2400,7.316239252
2401,21.43045359
2402,3.292807267
2403,23.04423411
2404,7.479579469
2405,39.99701682
2406,9.836570629
2407,16.26033077
2408,36.05690183
2409,15.39357697
2410,27.6789971
2411,20.24596352
2412,29.08430143
2413,38.79638342
2414,0.851812248
2415,26.7810647
2416,29.42310745
2417,7.689322987
2418,45.3883139
2419,59.85587044
2420,49.94868445
2421,50.70720641
2422,77.95754061
2423,15.1222891
2424,45.50180654
2425,48.17982197
2426,1.232632372
2427,5.992320527
2428,4.022257677
2429,3.26158183
2430,6.286120839
2431,9.606838288
2432,13.59760256
2433,10.04227922
2434,4.444109893
2435,2.413308832
2436,12.05269157
2437,6.360003901
2438,6.499222361
2439,0.701552228
2440,2.069098233
2441,3.566410027
2442,0.64714493
2443,2.042704931
2444,0.855112472
2445,2.370474153
2446,6.026719466
2447,1.592422994
2448,2.633148758
2449,1.73070141
2450,2.661542727
2451,20.0833829
2452,22.43503561
2453,22.47082227
2454,0.788355769
2455,15.37805239
2456,15.73387398
2457,13.65409275
2458,30.87951231
2459,33.69627508
2460,40.01187418
2461,40.89777506
2462,44.9389876
2463,28.90716664
2464,32.16902238
2465,33.39106531
2466,16.27214516
2467,30.61272696
2468,42.70251629
2469,0.593797719
2470,23.1010236
2471,29.85245303
2472,9.228754169
2473,54.9141799
2474,59.29246641
2475,56.49708288
2476,63.56506276
2477,68.44214129
2478,36.10795647
2479,70.74157393
2480,73.24639173
2481,16.10027076
2482,29.89972719
2483,33.0062022
2484,11.92095297
2485,18.20662132
2486,9.58087319
2487,38.52322666
2488,44.01604328
2489,36.66758858
2490,43.48269562
2491,47.63381676
2492,24.80297238
2493,53.55291415
2494,58.6831586
2495,22.90680768
2496,36.5499256
2497,49.30223849
2498,0.710304987
2499,29.57593303
2500,35.50826326
2501,13.45243807
2502,65.066599
2503,69.13479769
2504,80.10225068
2505,85.13318487
2506,89.5987779
2507,40.91094026
2508,80.00019125
2509,83.40919805
2510,12.15190247
2511,7.843927615
2512,1.023181291
2513,14.17510686
2514,17.5357483
2515,16.7720232
2516,12.19056007
2517,34.43934364
2518,36.629676
2519,0.406585723
2520,33.21564888
2521,37.49278178
2522,1.161532817
2523,50.13324447
2524,58.15311301
2525,43.94688122
2526,46.59177534
2527,51.25885662
2528,14.93339955
2529,55.59012858
2530,55.78951841
2531,14.51047679
2532,38.37909694
2533,52.49415636
2534,0.786255311
2535,47.61178197
2536,50.83768511
2537,1.226267555
2538,75.29152855
2539,79.19714754
2540,83.03295526
2541,93.56409267
2542,96.13228316
2543,11.53765302
2544,89.97416157
2545,86.79260178
2546,7.257395781
2547,9.576264128
2548,10.75553549
2549,0.613157833
2550,10.63604029
2551,14.35852859
2552,1.582170389
2553,13.89350209
2554,23.26106265
2555,15.64688259
2556,16.4099085
2557,23.02454867
2558,7.488530825
2559,12.60415393
2560,14.36942688
2561,3.835722246
2562,13.98397961
2563,1.520182439
2564,16.00671459
2565,3.744544243
2566,27.85496925
2567,3.964447459
2568,6.168096918
2569,14.42398425
2570,7.466671245
2571,17.36013023
2572,5.889073661
2573,27.06341711
2574,34.65614692
2575,24.41645938
2576,25.12838943
2577,0.954745242
2578,43.35191306
2579,51.5902696
2580,48.18783868
2581,49.14544471
2582,63.351286
2583,3.647451971
2584,43.17813797
2585,47.34357171
2586,0.698318685
2587,2.97486192
2588,3.10979023
2589,0.489044772
2590,4.88514688
2591,1.305562617
2592,6.931862367
2593,6.151237345
2594,2.42482932
2595,7.121202503
2596,1.12036933
2597,1.896181594
2598,0.974444275
2599,0.9560868
2600,2.600006823
2601,1.40959558
2602,17.87933698
2603,24.40165539
2604,24.45376754
2605,1.682541771
2606,18.44134196
2607,18.87491239
2608,6.949971836
2609,30.37188127
2610,33.47151562
2611,34.48220577
2612,35.36016156
2613,35.68280094
2614,18.37316337
2615,27.82910373
2616,37.08543096
2617,8.62455294
2618,14.26125924
2619,28.49871025
2620,0.538585368
2621,13.34881918
2622,28.28230111
2623,1.999177844
2624,27.16016891
2625,50.52138402
2626,20.00288675
2627,25.99050807
2628,40.32898976
2629,13.34689497
2630,40.63647217
2631,74.04736649
2632,5.195732957
2633,19.31180946
2634,30.77223842
2635,11.75749506
2636,23.34747951
2637,1.039903259
2638,28.39783953
2639,39.89470015
2640,13.79100096
2641,19.53099508
2642,26.8708629
2643,9.3964628
2644,40.58293806
2645,52.66349061
2646,15.85078385
2647,32.88980878
2648,47.13760632
2649,0.707254592
2650,32.71728338
2651,41.68551837
2652,1.753987647
2653,54.56471519
2654,68.58213231
2655,60.52865164
2656,67.75052852
2657,80.80959568
2658,6.777260235
2659,48.77228165
2660,74.51133845
2661,24.10905766
2662,32.87780619
2663,43.39942952
2664,1.221284135
2665,25.1779767
2666,32.37253744
2667,7.676008537
2668,60.41732712
2669,64.50667156
2670,36.55522639
2671,46.64960106
2672,47.85301388
2673,21.44960942
2674,27.71714775
2675,52.2237426
2676,15.42545497
2677,30.08596307
2678,35.8368136
2679,11.6535106
2680,17.02843498
2681,1.188847918
2682,32.40012299
2683,27.27757284
2684,24.95662893
2685,45.54864618
2686,42.79858664
2687,8.905135224
2688,18.1199602
2689,27.22195897
2690,8.286467695
2691,22.46669781
2692,37.70168941
2693,8.034140762
2694,20.18480169
2695,0.662349524
2696,21.77773542
2697,53.28001638
2698,23.90935743
2699,47.15771685
2700,62.53548833
2701,4.577603745
2702,21.19444726
2703,42.00065126
2704,18.40035471
2705,16.25238798
2706,42.71521565
2707,39.12148383
2708,47.59873076
2709,3.597789888
2710,69.98737297
2711,70.05483344
2712,20.97581455
2713,23.18775097
2714,22.00500964
2715,18.04784884
2716,23.57347354
2717,81.35759178
2718,14.75153907
2719,31.62416369
2720,37.39576088
2721,0.448085745
2722,13.27473408
2723,17.72318391
2724,3.418730848
2725,25.1224442
2726,30.07190595
2727,22.54874195
2728,36.80117668
2729,42.20791273
2730,8.748271213
2731,19.13281286
2732,27.47497093
2733,9.361658454
2734,22.12521071
2735,38.83428513
2736,9.540244592
2737,21.41511712
2738,2.217163117
2739,25.83582864
2740,53.84533811
2741,25.36847762
2742,50.91041247
2743,62.69909879
2744,5.005508734
2745,24.92895829
2746,43.08223061
2747,26.47105008
2748,15.00790512
2749,40.67066673
2750,10.03471889
2751,44.50757189
2752,50.81226991
2753,13.26153778
2754,66.43295508
2755,69.21564786
2756,16.47592229
2757,19.59466142
2758,19.12358264
2759,37.0158274
2760,10.02539168
2761,41.01536377
2762,17.88950545
2763,30.84474943
2764,42.94679968
2765,39.22831543
2766,47.13740479
2767,49.46765787
2768,6.262930072
2769,24.92429214
2770,29.29928272
2771,26.0695387
2772,40.32928262
2773,46.57912629
2774,10.87603871
2775,19.12422917
2776,30.41179661
2777,12.69227905
2778,24.01338043
2779,38.95047983
2780,38.99137319
2781,45.82883908
2782,50.09626002
2783,5.967393026
2784,28.83921229
2785,55.76912496
2786,27.19452945
2787,55.41075316
2788,64.88423444
2789,7.65708472
2790,24.91728565
2791,43.47281583
2792,6.618305452
2793,19.22189421
2794,38.88169758
2795,8.123761297
2796,9.226197008
2797,0.340410651
2798,32.95642094
2799,47.36333704
2800,24.01631717
2801,30.07960625
2802,29.79340439
2803,3.169099331
2804,18.20970217
2805,28.27747642
2806,9.330486935
2807,24.08891574
2808,26.99117029
2809,7.405890223
2810,8.430071853
2811,0.72962294
2812,20.3250042
2813,20.51920273
2814,21.60400316
2815,30.2871506
2816,38.85520908
2817,4.143900161
2818,16.01570816
2819,19.48013153
2820,5.982836529
2821,19.02499104
2822,34.0336157
2823,4.698019536
2824,8.109204436
2825,0.94272788
2826,17.29489164
2827,38.16631108
2828,25.48313253
2829,49.96376516
2830,54.07334238
2831,3.609434473
2832,16.57162393
2833,32.51941474
2834,24.17024028
2835,35.80552258
2836,40.2947746
2837,3.120933892
2838,42.30149711
2839,40.31193463
2840,10.90397812
2841,61.05645885
2842,64.44051661
2843,70.14701034
2844,70.25926715
2845,73.95050649
2846,27.32089436
2847,72.8784855
2848,74.62339174
2849,21.83853262
2850,34.89766998
2851,40.40712226
2852,0.339942053
2853,37.12675544
2854,34.27058432
2855,1.358946967
2856,57.33300234
2857,64.45105489
2858,61.13755675
2859,70.67829218
2860,58.46064001
2861,21.26152094
2862,61.01774399
2863,68.67316565
2864,24.48223218
2865,38.35488356
2866,42.68462411
2867,0.399824711
2868,47.37471195
2869,42.52654707
2870,1.442502721
2871,67.97015702
2872,67.99152053
2873,83.17489955
2874,81.27460019
2875,84.68245385
2876,23.79770547
2877,79.51166554
2878,79.64252926
2879,31.73318055
2880,33.92093167
2881,38.41251828
2882,1.277604509
2883,46.04956103
2884,43.335395
2885,9.850315112
2886,63.8388463
2887,64.60187181
2888,54.53336611
2889,55.70352222
2890,57.7580975
2891,51.9557832
2892,71.32414041
2893,78.36249844
2894,31.26129694
2895,38.72175402
2896,36.57290373
2897,0.719285108
2898,36.22635154
2899,33.94655387
2900,3.373624056
2901,54.46826622
2902,62.7905956
2903,66.11270607
2904,66.35401825
2905,65.50261834
2906,33.03335054
2907,65.91039362
2908,67.31022474
2909,33.9312366
2910,40.60161129
2911,42.25144884
2912,1.152603634
2913,46.21141257
2914,44.40779423
2915,3.864236463
2916,69.25619095
2917,68.71737558
2918,82.51131881
2919,84.42429873
2920,83.82528245
2921,33.61928283
2922,76.73725946
2923,78.2529931
2924,33.44709826
2925,36.56526068
2926,39.55792883
2927,8.38964842
2928,65.92742304
2929,63.53284655
2930,9.771808987
2931,64.80559966
2932,63.41514905
2933,62.46560879
2934,64.57811697
2935,63.222267
2936,65.3367146
2937,72.70586315
2938,76.79526891
2939,33.27025402
2940,39.35320613
2941,39.02512557
2942,41.03794598
2943,57.95486785
2944,52.14546944
2945,5.06261629
2946,57.19204969
2947,59.81582481
2948,62.39976577
2949,66.50686069
2950,62.22086343
2951,37.522573
2952,60.65973957
2953,65.9488999
2954,37.07516302
2955,39.89366621
2956,41.55598689
2957,42.0580413
2958,66.26538653
2959,56.80622374
2960,5.460903942
2961,69.07936453
2962,67.52036403
2963,84.81458604
2964,83.82537223
2965,85.99469652
2966,45.19876304
2967,78.63353277
2968,81.63071985
2969,17.50108516
2970,38.94339394
2971,40.11142329
2972,42.74477554
2973,44.8781348
2974,0.649110542
2975,65.57301901
2976,66.67600965
2977,70.24905586
2978,69.97972982
2979,75.73582011
2980,8.776630533
2981,74.07785582
2982,75.28558302
2983,12.26279814
2984,37.31441052
2985,36.58867026
2986,38.66523027
2987,31.57364304
2988,0.638545637
2989,57.71086681
2990,59.93143231
2991,61.82340519
2992,71.09717455
2993,59.66718586
2994,6.768064781
2995,63.07769687
2996,68.10761052
2997,12.21708819
2998,40.36775448
2999,42.68363634
3000,47.71503964
3001,44.37252425
3002,0.609947969
3003,70.19925962
3004,65.42133393
3005,84.64975432
3006,83.38501147
3007,86.49714531
3008,78.00288409
3009,79.34654649
3010,7.147036958
3011,28.25277351
3012,34.79607292
3013,0.471327258
3014,38.40946204
3015,42.82874785
3016,6.975926865
3017,54.39040243
3018,68.43167679
3019,70.51359377
3020,72.16100406
3021,78.28452045
3022,6.877576478
3023,47.63735715
3024,52.16406686
3025,3.849200649
3026,35.33279168
3027,37.62624076
3028,25.94389985
3029,42.12607272
3030,3.554195282
3031,50.4472159
3032,62.03548199
3033,55.58164705
3034,56.60877307
3035,69.52780108
3036,2.790822418
3037,55.60412419
3038,65.50667277
3039,3.638207936
3040,35.20060583
3041,40.48594286
3042,31.9378098
3043,49.97942971
3044,4.04132523
3045,55.23935567
3046,71.83207772
3047,71.00136701
3048,80.78104004
3049,91.13914928
3050,2.354282195
3051,72.70181754
3052,81.99763098
3053,1.222906926
3054,24.60563466
3055,33.55651029
3056,46.67086698
3057,49.72808893
3058,7.810317963
3059,64.56169067
3060,69.13688603
3061,80.28534176
3062,77.62777181
3063,82.33244396
3064,35.33291059
3065,55.96628365
3066,13.70204119
3067,37.08529427
3068,36.0162633
3069,34.74723042
3070,40.08752213
3071,4.7108856
3072,59.00727735
3073,60.61766338
3074,56.33395035
3075,60.94658978
3076,63.37225968
3077,8.39178019
3078,56.79309437
3079,61.57150807
3080,11.32681683
3081,38.5374711
3082,41.728023
3083,46.19860459
3084,49.53018855
3085,4.961974313
3086,70.7141131
3087,71.82751675
3088,86.6996801
3089,84.33974431
3090,89.12987666
3091,6.458217991
3092,76.47373216
3093,83.59935968
3094,14.29478531
3095,28.32846401
3096,36.31466019
3097,7.206982067
3098,57.87284649
3099,60.98476598
3100,9.444894792
3101,65.10791868
3102,72.37220718
3103,78.76794462
3104,77.82985513
3105,79.30639259
3106,6.010382761
3107,37.26514805
3108,54.37431586
3109,27.94500953
3110,36.81475234
3111,36.76661903
3112,39.97323526
3113,57.13220837
3114,60.30536067
3115,7.74850436
3116,57.9781308
3117,66.51493362
3118,58.92871095
3119,59.21092574
3120,60.412252
3121,32.73462184
3122,59.47851607
3123,64.00575958
3124,29.60669897
3125,38.03109863
3126,41.71330917
3127,41.98383636
3128,67.81431274
3129,65.94429183
3130,12.64243358
3131,74.21032846
3132,75.06056887
3133,90.99050642
3134,84.34096533
3135,88.72522624
3136,36.05104123
3137,77.2841534
3138,85.60572483
3139,1.637827855
3140,27.00233561
3141,31.38632484
3142,38.20230031
3143,39.32745332
3144,4.950264204
3145,63.52683766
3146,64.23525691
3147,75.99606764
3148,73.60085469
3149,77.54678733
3150,0.970209889
3151,45.30338681
3152,49.87050942
3153,5.265059572
3154,36.39098731
3155,36.44138063
3156,35.28694368
3157,42.09555031
3158,3.678633066
3159,50.63065751
3160,61.65083258
3161,52.72286451
3162,62.07451283
3163,61.80067802
3164,3.035900596
3165,58.2347243
3166,66.48281999
3167,4.477162725
3168,37.34827699
3169,41.73289196
3170,37.72387007
3171,49.04564688
3172,4.390150349
3173,57.96795904
3174,73.57415684
3175,74.69880742
3176,87.52908706
3177,89.61417594
3178,2.405254053
3179,77.09161451
3180,83.01646677
3181,6.891124522
3182,24.99527669
3183,37.54624547
3184,0.706381042
3185,42.52691913
3186,47.95299992
3187,2.294941324
3188,62.78571552
3189,69.97034068
3190,74.06067797
3191,77.51023369
3192,80.90631241
3193,8.332944957
3194,47.89881593
3195,61.03423565
3196,3.42165598
3197,26.24845362
3198,39.43512545
3199,23.50114845
3200,39.99682926
3201,0.695599064
3202,39.03126202
3203,61.69857953
3204,27.69709095
3205,36.62142901
3206,45.52130306
3207,2.782548169
3208,53.27735781
3209,64.8702395
3210,3.382805594
3211,31.53029931
3212,45.77926691
3213,32.33228249
3214,49.75811265
3215,0.665471445
3216,50.28049867
3217,75.02467082
3218,52.59936901
3219,74.31911492
3220,92.11972779
3221,2.135901423
3222,64.185973
3223,85.22067267
3224,0.552049908
3225,15.46929664
